Project,Repo,Project license,Repo License,Sourcerank
NPM/eslint-config-benoitz,https://github.com/BenoitZugmeyer/eslint-config-benoitz,MIT,ISC,0
NPM/azure-arm-containerinstance,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/xfyun-node,https://github.com/Samurais/xfyun-node,MIT,ISC,0
NPM/npm-module-course,https://github.com/giscafer/npm-module-course,MIT,Apache-2.0,0
NPM/react-semantic-datatable,https://github.com/pastorsj/react-semantic-table,MIT,Apache-2.0,0
NPM/react-native-phone-imei,https://github.com/giautm/react-native-imei,MIT,Apache-2.0,0
NPM/react-native-android-imei,https://github.com/giautm/react-native-imei,MIT,Apache-2.0,0
NPM/org.crosswalk.engine.86,https://github.com/crosswalk-project/cordova-plugin-crosswalk-webview,MIT,Apache-2.0,0
NPM/observable-diff-operator,https://github.com/DxCx/observable-diff-operator,MIT,AGPL-3.0,0
NPM/logojs,https://github.com/HopefulLlama/LogoJS,MIT,GPL-3.0,0
NPM/azure-arm-analysisservices,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/ms-rest-peopleadmin,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/soft-engine,https://github.com/shallaa/SoftEngine,MIT,BSD-3-Clause,0
NPM/purecrux,https://github.com/Metnew/purecrux,MIT,Apache-2.0,0
NPM/autofill,https://github.com/harshen/jquery-autofill,"MIT,GPL-3.0",GPL-3.0,0
NPM/vue-bulmatify,https://github.com/rafaelpimpa/vue-bulmatify,MIT,Apache-2.0,0
NPM/jira-node-api,https://github.com/andypattenden/node-jira-api,MIT,GPL-3.0,0
NPM/azure-arm-machinelearningcompute,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/registro-visitantes-web,https://github.com/JhonyPalencia/RegVisitantesWeb,MIT,Apache-2.0,0
NPM/dickbott,https://github.com/zmoog/dickbott,MIT,Apache-2.0,0
NPM/azure-arm-logic,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/epm-file,https://github.com/Dte-ba/epm-file,MIT,GPL-3.0,0
NPM/tboi-reisen,https://github.com/kotborealis/tboi-reisen,MIT,GPL-3.0,0
NPM/angular-test-current-time,https://github.com/dieselhank/angular-test-current-time,MIT,Apache-2.0,0
NPM/spritesheet-templates-x3,https://github.com/aslinwang/spritesheet-templates-x3,MIT,Unlicense,0
NPM/osm-qa-filter,https://github.com/lukasmartinelli/osm-qa-filter,MIT,BSD-3-Clause,0
NPM/azure-arm-resourcehealth,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/angular-select-module,https://github.com/ywein/angular-select-module,MIT,ISC,0
NPM/xd-smtp-connection,https://github.com/nodemailer/smtp-connection,MIT,EUPL-1.1,0
NPM/docx-merger,https://github.com/apurvaojas/docx-merger,MIT,GPL-3.0,0
NPM/azure-arm-appinsights,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/gitbook-plugin-commenter,https://github.com/DvaMecha/gitbook-comment,MIT,Apache-2.0,0
NPM/pro-angular,https://github.com/theprowaseem/pro-angular,MIT,Apache-2.0,0
NPM/jquery-deserialize,https://github.com/kflorence/jquery-deserialize,MIT,GPL-2.0,0
NPM/exhibit-helper-filemap-vm,https://github.com/exhibitjs/exhibit,MIT,BSD-3-Clause,0
NPM/cosium-drift-zoom,https://github.com/imgix/drift,MIT,BSD-2-Clause,0
NPM/ng.daterangepicker,https://github.com/miamarti/ng.daterangepicker,MIT,GPL-2.0,0
NPM/nb-date-range,https://github.com/pronebel/nb-date,MIT,Unlicense,0
NPM/heartwish,https://github.com/vishvajeetpatil24/crackssl,MIT,GPL-3.0,0
NPM/cordova-silent-mode,https://github.com/khevamann/cordova-silent-mode,MIT,Apache-2.0,0
NPM/@unumux/theme-unum-default,https://github.com/unumux/theme-unum-default,MIT,GPL-3.0,0
NPM/ng2-dfservice,https://github.com/elvisfernandes/ng2-dfservice,MIT,Apache-2.0,0
NPM/vikas-vis,https://github.com/almende/vis,MIT,Apache-2.0,0
NPM/ex-js-linq,https://github.com/furkaandogan/ex-js-linq,MIT,GPL-3.0,0
NPM/easy-use-wechat,https://github.com/chenweitech/WeChat-Login-Authorization,MIT,GPL-3.0,0
NPM/abcnode-pakkunbot,https://github.com/sergi/abcnode,MIT,MPL-2.0,0
NPM/microservicebus_core,https://github.com/qbranch-code/microservicebus-core,MIT,Apache-2.0,0
NPM/sd-angular-remove-diacritics,https://github.com/Kepro/angular-remove-diacritics,MIT,Apache-2.0,0
NPM/dublin-bus-electron,https://github.com/electron/electron-quick-start,MIT,CC0-1.0,0
NPM/azure-arm-customerinsights,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/azure-arm-mysql,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/generator-node-es6,https://github.com/nover/generator-node-es6,MIT,Unlicense,0
NPM/parmigiana,https://github.com/wanbinkimoon/parmigiana,MIT,Apache-2.0,0
NPM/sticky-content,https://github.com/svedova/sticky-content,MIT,GPL-3.0,0
NPM/xiao-router,https://github.com/Heydon/xiao,MIT,Unlicense,0
NPM/brunch-tumblr-theme-parser,https://github.com/SilbinaryWolf/brunch-tumblr-theme-parser,MIT,BSD-3-Clause,0
NPM/pptx-image-templater,https://github.com/open-xml-templating/docxtemplater-image-module,MIT,GPL-3.0,0
NPM/azure-arm-relay,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/tabdeel,https://gitlab.com/KhaledElAnsari/tabdeel,MIT,GPL-2.0,0
NPM/pure-react-select2,https://github.com/RusinovAnton/pure-react-select2,MIT,WTFPL,0
NPM/azure-arm-search,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/react-semantic.ui-starter,https://github.com/Metnew/suicrux,MIT,Apache-2.0,0
NPM/thunderboard-ble,https://github.com/ryanrutan/thunderboard-ble,MIT,Apache-2.0,0
NPM/grunt-helpscout-faq,https://github.com/Codeinwp/grunt-helpscout-faq,MIT,GPL-3.0,0
NPM/azure-monitor,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/aichatjs,https://github.com/allendecid/AIchat,MIT,AGPL-3.0,0
NPM/supervisor-hot-reload,https://github.com/petruisfan/node-supervisor,MIT,BSD-2-Clause,0
NPM/json-log4js,https://github.com/qiangyt/qnode-log,MIT,Apache-2.0,0
NPM/mtr-datepicker,https://github.com/mtrdesign/mtr-datepicker,MIT,GPL-2.0,0
NPM/lmy_lmy_lmy,https://github.com/2534290808/testnpm,MIT,Apache-2.0,0
NPM/azure-arm-eventgrid,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/sysend,https://github.com/jcubic/sysend.js,MIT,GPL-3.0,0
NPM/rbac-mongoose,https://github.com/CherryProjects/rbac-mongoose,MIT,Apache-2.0,0
NPM/azure-arm-cosmosdb,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/azure-arm-recoveryservices-siterecovery,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/bdialog,https://github.com/TerryZ/bDialog,MIT,Apache-2.0,0
NPM/prettier-config,https://github.com/sandfox/prettier-config,MIT,BSD-3-Clause,0
NPM/electron-frameless-frame,https://github.com/ChangJoo-Park/electron-frameless-frame,MIT,CC0-1.0,0
NPM/cordova-plugin-ssc2themeablebrowser,https://github.com/initialxy/cordova-plugin-themeablebrowser,MIT,Apache-2.0,0
NPM/bootstrap-no-spacing,https://github.com/Natshah/bootstrap-no-spacing,MIT,GPL-2.0,0
NPM/nativescript-temp-sms,https://github.com/jayson-temporas/nativescript-temp-sms,MIT,Apache-2.0,0
NPM/@johnydays/phantom,https://github.com/amir20/phantomjs-node,MIT,ISC,0
NPM/ng2-linq,https://github.com/Angular-Public/ng2-linq,MIT,GPL-3.0,0
NPM/binn.js,https://github.com/liteserver/binn.js,MIT,Apache-2.0,0
NPM/font-os,https://github.com/JeyKeu/font-os,MIT,Unlicense,0
NPM/azure-arm-domainservices,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/seed-shuffle,https://github.com/yixizhang/seed-shuffle,MIT,Unlicense,0
NPM/routing2,https://github.com/song940/routing2,MIT,ISC,0
NPM/openseadragonzoomlevels,https://github.com/picturae/OpenSeadragonZoomLevels,MIT,Apache-2.0,0
NPM/nodebb-plugin-sso-oauth-ifpe,https://github.com/julianlam/nodebb-plugin-sso-oauth,MIT,BSD-2-Clause,0
NPM/vue-translations,https://github.com/owl1n/vue-translations,MIT,MPL-2.0,0
NPM/jspredict-move2,https://github.com/nsat/jspredict,MIT,BSD-3-Clause,0
NPM/@kflorence/jquery-wizard,https://github.com/kflorence/jquery-wizard,"MIT,GPL-2.0",GPL-2.0,0
NPM/teasim-mobile,https://github.com/teasim/mobile,MIT,BSD-3-Clause,0
NPM/nwct,https://github.com/PUGE/tunneling.cn,MIT,Apache-2.0,0
NPM/redis-connection-pool-mm,https://github.com/silverbucket/node-redis-connection-pool,MIT,LGPL-3.0,0
NPM/better-leaflet,https://github.com/wu38607/better-leaflet,MIT,BSD-2-Clause,0
NPM/angular-paystack,https://github.com/toniton/angular-paystack,MIT,GPL-3.0,0
NPM/react-words,https://github.com/javaLuo/react-words,MIT,Apache-2.0,0
NPM/azure-arm-datafactory,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/@prove/email,https://github.com/proveim/prove-email,MIT,BSD-3-Clause,0
NPM/@jigsaw/purescript,https://github.com/purescript-contrib/node-purescript-bin,MIT,ISC,0
NPM/short-code-forms,https://github.com/jywarren/short-code-forms,MIT,GPL-3.0,0
NPM/positively4th.as,https://github.com/positively4th/as,MIT,GPL-3.0,0
NPM/generator-azure-node,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/bootstrap-dropselect,https://github.com/lodev09/bootstrap-dropselect,MIT,Apache-2.0,0
NPM/azure-arm-cognitiveservices,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/exhibit-helper-filemap-fs,https://github.com/exhibitjs/exhibit,MIT,BSD-3-Clause,0
NPM/screeps-regenerator-runtime,https://github.com/screepers/screeps-regenerator,MIT,BSD-2-Clause,0
NPM/mrr,https://github.com/mikolalex/mrr,MIT,Apache-2.0,0
NPM/azure-arm-recoveryservices,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/cordova-silent-mode-extended,https://github.com/gsiuniak/cordova-silent-mode,MIT,Apache-2.0,0
NPM/gulp-ui5-cachebuster,https://github.com/jorgt/gulp-ui5-cachebuster,MIT,Apache-2.0,0
NPM/oncejs,https://github.com/zaclummys/once,MIT,GPL-3.0,0
NPM/markdown-contributors,https://github.com/toubou91/markdown-contributors,MIT,Apache-2.0,0
NPM/ng-mahefa-calendar,https://github.com/MahefaAbel/ng-mahefa-calendar,MIT,GPL-3.0,0
NPM/happy-graphql,https://github.com/honpery/happy-graphql,MIT,Apache-2.0,0
NPM/notipiejs,https://github.com/nikhilknoldus/notipieJs,MIT,Apache-2.0,0
NPM/stromdao-smartmeterreading,https://github.com/energychain/StromDAO-SmartMeterReading,MIT,GPL-3.0,0
NPM/azure-arm-operationalinsights,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/z-jsoop,https://github.com/lordazzi/z-jSoop,MIT,Apache-2.0,0
NPM/ng1-cli,https://github.com/1ziton/ng1-cli,MIT,Apache-2.0,0
NPM/urltm,https://github.com/universal-realtime/urltm.js,MIT,MPL-2.0,0
NPM/@medturki/inline-critical,https://github.com/bezoerb/inline-critical,MIT,BSD-3-Clause,0
NPM/paho.mqtt.javascript,https://github.com/eclipse/paho.mqtt.javascript,MIT,EPL-1.0,0
NPM/vri-advanced,https://github.com/temich666/t-json-viewer,MIT,Apache-2.0,0
NPM/azure-arm-monitor,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/gulp-git-press,https://github.com/ciro-maciel/gulp-git-push,MIT,CC-BY-SA-4.0,0
NPM/commenter,https://github.com/DvaMecha/gitbook-comment,MIT,Apache-2.0,0
NPM/@motardo/nouislider,https://github.com/Motardo/nouislider,MIT,GPL-3.0,0
NPM/cordova-plugin-smartconfig,https://github.com/IOCare/cordova-plugin-smartconfig,MIT,Apache-2.0,0
NPM/generator-npm-module-typescript,https://github.com/youngyou/generator-npm-module-typescript,MIT,AGPL-3.0,0
NPM/azure-arm-consumption,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/azure-arm-documentdb,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/azure-arm-marketplaceordering,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/gitemitter,https://github.com/rishabhmhjn/eventemitter,MIT,Apache-2.0,0
NPM/livesplit-core,https://github.com/CryZe/livesplit-core,MIT,Apache-2.0,0
NPM/react-magnitude,https://github.com/webrich/react-magnitude,MIT,GPL-3.0,0
NPM/node-red-contrib-orvibo-s20,https://github.com/sbolten/node-red-contrib-orvibo-s20,MIT,Apache-2.0,0
NPM/pantarei-component,https://github.com/pantareijs/pantarei-component,MIT,ISC,0
NPM/pantarei-template-component,https://github.com/pantareijs/pantarei-template-component,MIT,ISC,0
NPM/gojji,https://github.com/hqro/gojji,MIT,MPL-2.0,0
NPM/amcharts-angular,https://github.com/GrantMStevens/amCharts-Angular,MIT,Apache-2.0,0
NPM/js-sdk-timediff,https://github.com/js-sdk/js-sdk-timediff,MIT,Unlicense,0
NPM/@ramped/curry,https://github.com/MattMS/ramped.js,MIT,ISC,0
NPM/teggs,https://github.com/pieroproietti/penguins-eggs-v.0.5.x,MIT,GPL-2.0,0
NPM/fil-file,https://github.com/previousdeveloper/fil,MIT,Apache-2.0,0
NPM/pantarei-director,https://github.com/pantareijs/pantarei-director,MIT,ISC,0
NPM/paho,https://github.com/eclipse/paho.mqtt.javascript,MIT,EPL-1.0,0
NPM/gl-preserve-state,https://github.com/jsantell/gl-preserve-state,MIT,Zlib,0
NPM/@daonomic/tokens,https://github.com/daonomic/tokens,MIT,Apache-2.0,0
NPM/d3-plugins-cyclical-sankey,https://github.com/paul-tx/d3-plugins-cyclical-sankey,MIT,BSD-3-Clause,0
NPM/galacticjs,https://github.com/GalacticJS/GalacticJS,MIT,GPL-3.0,0
NPM/fatigue-eslint-airbnb-base,https://github.com/amadormf/fatigue-eslint-airbnb-base,MIT,ISC,0
NPM/cld-meanio,https://github.com/Clouderial/cld-meanio,MIT,AGPL-3.0,0
NPM/json-to-pivot-json,https://github.com/itsmejainh/json-to-pivot-json,MIT,Apache-2.0,0
NPM/azure-arm-apimanagement,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/saui,https://github.com/OMooer/SaUI,MIT,GPL-3.0,0
NPM/fatigue-react-eslint,https://github.com/amadormf/fatigue-react-eslint,MIT,ISC,0
NPM/generator-react-mobx,https://github.com/leftstick/generator-react-mobx,MIT,GPL-3.0,0
NPM/angular-full-sample,https://github.com/yduartep/angular-full-sample,MIT,Apache-2.0,0
NPM/aframe-seek-position-component,https://github.com/greengiant83/aframe-seek-position-component,MIT,GPL-3.0,0
NPM/react-automata,https://github.com/ciro-maciel/react-automata,MIT,CC-BY-SA-4.0,0
NPM/discord.js-commando-mysqlprovider,https://github.com/CharlotteDunois/node-discord.js-commando-MySQLProvider,MIT,GPL-3.0,0
NPM/azure-arm-storsimple8000series,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/ng-date,https://github.com/miamarti/ngDate,MIT,GPL-3.0,0
NPM/azure-arm-billing,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/azure-arm-machinelearning,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/slee-rpc,https://github.com/sunny880518/rpc,MIT,GPL-3.0,0
NPM/node-finger,https://github.com/libinqi/node-finger,MIT,Apache-2.0,0
NPM/ht-leaflet-utils,https://github.com/hypertrack/leaflet-utils,MIT,AGPL-3.0,0
NPM/azure-arm-mobileengagement,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/postcodify,https://github.com/poesis/postcodify,MIT,GPL-3.0,0
NPM/nvs-serailzer,https://github.com/nvsnkv/nvs-serializer,MIT,AGPL-3.0,0
NPM/instant-js-app,https://github.com/sbovyrin/instant-js-app,MIT,BSD-2-Clause,0
NPM/@itorepo/validators,https://github.com/itorepo/utils,MIT,GPL-3.0,0
NPM/aframe-slideshow-component,https://github.com/tbalouet/aframe-slideshow,MIT,Apache-2.0,0
NPM/h-refresh,https://github.com/hezhengjie/h-refresh,MIT,Apache-2.0,0
NPM/nvs-serialzer,https://github.com/nvsnkv/nvs-serializer,MIT,AGPL-3.0,0
NPM/electron-ad-block,https://github.com/webcatalog/electron-ad-block,MIT,MPL-2.0,0
NPM/nodebb-plugin-sso-oauth-arashivision,https://github.com/thonatos/nodebb-plugin-sso-oauth-arashivision,MIT,BSD-2-Clause,0
NPM/@saltyrtc/chunked-dc,https://github.com/saltyrtc/chunked-dc-js,"MIT,Apache-2.0",Apache-2.0,0
NPM/now-cli-test,https://github.com/zeit/now-cli,MIT,Apache-2.0,0
NPM/nativescript-plugin-google-places,https://github.com/tylergrinn/nativescript-plugin-google-places,MIT,Apache-2.0,0
NPM/node-red-contrib-tiab,https://github.com/SpikesResearch/node-red-contrib-tiab,MIT,Apache-2.0,0
NPM/arisejs,https://github.com/AriseBank/arise-js,MIT,GPL-3.0,0
NPM/azure-arm-streamanalytics,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/@zoi/oh-my-jsonapi,https://github.com/scoutforpets/jsonapi-mapper,MIT,Unlicense,0
NPM/azure-arm-visualstudio,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/@tangential/sign-in-panel,https://github.com/ggranum/tangential,MIT,GPL-3.0,0
NPM/switch-toggle,https://github.com/enhancv/switch-toggle,MIT,BSD-3-Clause,0
NPM/ng2-datepicker-bootstrap,https://github.com/rodolfocop/ng2-datepicker-bootstrap,MIT,GPL-3.0,0
NPM/aps-rql,https://github.com/odin-public/rql,MIT,BSD-3-Clause,0
NPM/antd-iconfont,https://github.com/builden/antd-iconfont,MIT,GPL-3.0,0
NPM/@tgfjt/postcss-svg,https://github.com/Pavliko/postcss-svg,MIT,CC0-1.0,0
NPM/graphql-schema-modular,https://github.com/mrphu3074/graphql-schema-modular,MIT,Apache-2.0,0
NPM/linopress,https://github.com/bfncs/linopress,MIT,AGPL-3.0,0
NPM/require-inject-scope,https://github.com/ralphv/require-inject-scope,MIT,BSD-3-Clause,0
NPM/yoruba-names,https://github.com/mczlatan/yoruba-names,MIT,GPL-3.0,0
NPM/@harshen/share,https://github.com/harshen/jquery-share,"MIT,GPL-3.0",GPL-3.0,0
NPM/tealess,https://github.com/tealess/tealess,MIT,BSD-3-Clause,0
NPM/react-maybe,https://github.com/strange-developer/react-maybe,MIT,GPL-3.0,0
NPM/@tangential/firebase-util,https://github.com/ggranum/tangential,MIT,GPL-3.0,0
NPM/@tangential/common,https://github.com/ggranum/tangential,MIT,GPL-3.0,0
NPM/vp-phonics-lessons,https://github.com/f12/structure-users,MIT,Apache-2.0,0
NPM/angular-sticky-element,https://github.com/google/angular-sticky-element,MIT,Apache-2.0,0
NPM/pantarei-directive-property,https://github.com/pantareijs/pantarei-directive-property,MIT,ISC,0
NPM/@tangential/asciidoctor-panel,https://github.com/ggranum/tangential,MIT,GPL-3.0,0
NPM/angular-sticky-element-example-sticky-table-column,https://github.com/google/angular-sticky-element,MIT,Apache-2.0,0
NPM/@tangential/inline-profile,https://github.com/ggranum/tangential,MIT,GPL-3.0,0
NPM/@tangential/authorization-service,https://github.com/ggranum/tangential,MIT,GPL-3.0,0
NPM/@tangential/inline-login-form,https://github.com/ggranum/tangential,MIT,GPL-3.0,0
NPM/tealess-normalize,https://github.com/tealess/tealess,MIT,BSD-3-Clause,0
NPM/@tangential/drawer,https://github.com/ggranum/tangential,MIT,GPL-3.0,0
NPM/@tangential/data-list,https://github.com/ggranum/tangential,MIT,GPL-3.0,0
NPM/@tangential/media-types,https://github.com/ggranum/tangential,MIT,GPL-3.0,0
NPM/search_address,https://github.com/poesis/postcodify,MIT,GPL-3.0,0
NPM/spritesheet-templates-steamer,https://github.com/twolfson/spritesheet-templates,MIT,Unlicense,0
NPM/sevensky-cordova-plugin-intent,https://github.com/ahmadaghazadeh/sevensky-cordova-plugin-intent,MIT,Apache-2.0,0
NPM/tealess-mixins,https://github.com/tealess/tealess,MIT,BSD-3-Clause,0
NPM/tealess-variables,https://github.com/tealess/tealess,MIT,BSD-3-Clause,0
NPM/@therapychat/wordpress-posts,https://github.com/TherapyChat/wordpress-posts,MIT,Apache-2.0,0
NPM/add-prettier,https://github.com/Yellowiki/add-prettier,MIT,GPL-3.0,0
NPM/steal-server,https://github.com/stealify/server,MIT,Apache-2.0,0
NPM/nb-date,https://github.com/pronebel/nb-date,MIT,Unlicense,0
NPM/@megant/aktion,https://github.com/megant/aktionJS,MIT,GPL-3.0,0
NPM/mvalidator,https://github.com/ujjwalguptaofficial/JsValidator,MIT,Apache-2.0,0
NPM/@arobson/hikaru,https://github.com/npm-wharf/hikaru,MIT,ISC,0
NPM/pantarei-directive-attribute,https://github.com/pantareijs/pantarei-directive-attribute,MIT,ISC,0
NPM/pantarei-directive-text,https://github.com/pantareijs/pantarei-directive-text,MIT,ISC,0
NPM/sample-ts-plugin,https://github.com/RyanCavanaugh/sample-ts-plugin,MIT,Apache-2.0,0
NPM/gb-angular-split,https://github.com/beaugogh/gb-angular-split,MIT,GPL-3.0,0
NPM/fullbase-axios,https://github.com/ickeep/fullBase-axios,MIT,Apache-2.0,0
NPM/azure-arm-automation,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/@ajhsu/node-ascii-converter,https://github.com/ajhsu/node-ascii-converter,MIT,Apache-2.0,0
NPM/now-staging,https://github.com/zeit/now-cli,MIT,Apache-2.0,0
NPM/validadorcfdi,https://github.com/adminsitracioncfdi/validadorcfdi33,MIT,GPL-3.0,0
NPM/react-native-wayne-checkboxlist,https://github.com/wayne214/react-native-wayne-checkboxlist,MIT,Apache-2.0,0
NPM/string-pos,https://github.com/danielkalen/string-pos,MIT,GPL-3.0,0
NPM/aurelia-toastr,https://github.com/aurelia/skeleton-plugin,MIT,CC0-1.0,0
NPM/pantarei-directive-event,https://github.com/pantareijs/pantarei-directive-event,MIT,ISC,0
NPM/@cross2d/react-web-tabs,https://github.com/cross2d/react-web-tabs,MIT,Apache-2.0,0
NPM/teasim-document-core,https://github.com/teasim/teasim,MIT,BSD-3-Clause,0
NPM/@ramped/pipe,https://github.com/MattMS/ramped.js,MIT,ISC,0
NPM/rwc-feersum-client,https://github.com/praekelt/rwc-feersum-client,MIT,BSD-3-Clause,0
NPM/@oat-sa/tao-extension-release,https://github.com/oat-sa/tao-extension-release,MIT,GPL-2.0,0
NPM/azure-arm-batchai,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,0
NPM/qnode-mysql,https://github.com/qiangyt/qnode-mysql,MIT,Apache-2.0,0
NPM/iconsfont,https://github.com/fictiondotcom/ficons,MIT,Unlicense,0
NPM/nodebb-plugin-sso-steam-v2-thetown,https://github.com/SuperiorServers/nodebb-plugin-sso-steam-v2,MIT,GPL-2.0,0
